Schedule_ID,Train_ID,Train_Number,Station_Code,Station_Name,Arrival_Time,Departure_Time,Halt_Minutes,Day_Number,Distance_From_Source,Sequence_Number
10801,801,12801,SE01,Bilaspur Junction 1,00:00,00:14,5,7,526,1
10802,802,12802,SE08,Bilaspur Junction 8,03:11,03:17,7,1,6,2
10803,803,12803,SE07,Kolkata Junction 7,06:22,06:26,8,2,2127,3
10804,804,12804,SW06,Hubballi Junction 6,09:33,09:36,5,3,1891,4
10805,805,12805,SR05,Chennai Junction 5,12:44,12:46,3,4,1957,5
10806,806,12806,WC04,Jabalpur Junction 4,15:55,15:00,6,5,32,6
10807,807,12807,WR03,Mumbai Junction 3,18:06,18:13,15,6,2168,7
10808,808,12808,CR02,Mumbai Junction 2,21:17,21:27,11,7,1415,8
10809,809,12809,ER01,Kolkata Junction 1,00:28,00:39,9,1,452,9
10810,810,12810,ER08,Kolkata Junction 8,03:39,03:53,14,2,317,10
10811,811,12811,EC07,Hajipur Junction 7,06:50,06:53,13,3,104,11
10812,812,12812,EC06,Bhubaneswar Junction 6,09:01,09:14,15,4,79,12
10813,813,12813,NR05,New Delhi Junction 5,12:12,12:25,3,5,638,13
10814,814,12814,NC04,Prayagraj Junction 4,15:23,15:32,11,6,198,14
10815,815,12815,NE03,Gorakhpur Junction 3,18:34,18:37,5,7,1499,15
10816,816,12816,NF02,Guwahati Junction 2,21:45,21:52,5,1,345,16
10817,817,12817,NW01,Jaipur Junction 1,00:56,00:11,11,2,2168,17
10818,818,12818,NW08,Jaipur Junction 8,03:07,03:15,13,3,1407,18
10819,819,12819,SC07,Secunderabad Junction 7,06:18,06:27,8,4,1100,19
10820,820,12820,SE06,Bilaspur Junction 6,09:29,09:36,10,5,1083,20
10821,821,12821,SE05,Kolkata Junction 5,12:40,12:55,14,6,1021,21
10822,822,12822,SW04,Hubballi Junction 4,15:51,15:58,12,7,1412,22
10823,823,12823,SR03,Chennai Junction 3,18:02,18:07,13,1,1500,23
10824,824,12824,WC02,Jabalpur Junction 2,21:13,21:23,12,2,497,24
10825,825,12825,WR01,Mumbai Junction 1,00:24,00:37,3,3,1745,25
10826,826,12826,WR08,Mumbai Junction 8,03:35,03:45,10,4,1600,26
10827,827,12827,CR07,Mumbai Junction 7,06:46,06:52,12,5,56,27
10828,828,12828,ER06,Kolkata Junction 6,09:57,09:08,13,6,7,28
10829,829,12829,EC05,Hajipur Junction 5,12:08,12:19,12,7,1148,29
10830,830,12830,EC04,Bhubaneswar Junction 4,15:19,15:29,2,1,2173,30
10831,831,12831,NR03,New Delhi Junction 3,18:30,18:45,12,2,33,1
10832,832,12832,NC02,Prayagraj Junction 2,21:41,21:49,13,3,1487,2
10833,833,12833,NE01,Gorakhpur Junction 1,00:52,00:06,10,4,1570,3
10834,834,12834,NE08,Gorakhpur Junction 8,03:03,03:09,13,5,1173,4
10835,835,12835,NF07,Guwahati Junction 7,06:14,06:27,4,6,590,5
10836,836,12836,NW06,Jaipur Junction 6,09:25,09:28,11,7,1612,6
10837,837,12837,SC05,Secunderabad Junction 5,12:36,12:41,7,1,1252,7
10838,838,12838,SE04,Bilaspur Junction 4,15:47,15:59,6,2,1074,8
10839,839,12839,SE03,Kolkata Junction 3,18:58,18:02,13,3,1921,9
10840,840,12840,SW02,Hubballi Junction 2,21:09,21:21,13,4,1681,10
10841,841,12841,SR01,Chennai Junction 1,00:20,00:33,8,5,452,11
10842,842,12842,SR08,Chennai Junction 8,03:31,03:46,2,6,891,12
10843,843,12843,WC07,Jabalpur Junction 7,06:42,06:54,13,7,1508,13
10844,844,12844,WR06,Mumbai Junction 6,09:53,09:01,14,1,517,14
10845,845,12845,CR05,Mumbai Junction 5,12:04,12:07,10,2,705,15
10846,846,12846,ER04,Kolkata Junction 4,15:15,15:23,8,3,580,16
10847,847,12847,EC03,Hajipur Junction 3,18:26,18:41,7,4,1474,17
10848,848,12848,EC02,Bhubaneswar Junction 2,21:37,21:41,15,5,2171,18
10849,849,12849,NR01,New Delhi Junction 1,00:48,00:50,11,6,1308,19
10850,850,12850,NR08,New Delhi Junction 8,03:59,03:03,12,7,1682,20
10851,851,12851,NC07,Prayagraj Junction 7,06:10,06:23,10,1,1555,21
10852,852,12852,NE06,Gorakhpur Junction 6,09:21,09:33,12,2,1285,22
10853,853,12853,NF05,Guwahati Junction 5,12:32,12:44,2,3,1358,23
10854,854,12854,NW04,Jaipur Junction 4,15:43,15:47,7,4,1691,24
10855,855,12855,SC03,Secunderabad Junction 3,18:54,18:57,12,5,571,25
10856,856,12856,SE02,Bilaspur Junction 2,21:05,21:17,12,6,33,26
10857,857,12857,SE01,Kolkata Junction 1,00:16,00:21,13,7,752,27
10858,858,12858,SE08,Kolkata Junction 8,03:27,03:35,2,1,1526,28
10859,859,12859,SW07,Hubballi Junction 7,06:38,06:41,5,2,1049,29
10860,860,12860,SR06,Chennai Junction 6,09:49,09:01,8,3,2161,30
10861,861,12861,WC05,Jabalpur Junction 5,12:00,12:09,5,4,419,1
10862,862,12862,WR04,Mumbai Junction 4,15:11,15:23,8,5,1330,2
10863,863,12863,CR03,Mumbai Junction 3,18:22,18:29,5,6,1319,3
10864,864,12864,ER02,Kolkata Junction 2,21:33,21:39,15,7,1609,4
10865,865,12865,EC01,Hajipur Junction 1,00:44,00:57,5,1,64,5
10866,866,12866,EC08,Hajipur Junction 8,03:55,03:57,14,2,1922,6
10867,867,12867,EC07,Bhubaneswar Junction 7,06:06,06:17,10,3,460,7
10868,868,12868,NR06,New Delhi Junction 6,09:17,09:29,9,4,1327,8
10869,869,12869,NC05,Prayagraj Junction 5,12:28,12:30,9,5,1526,9
10870,870,12870,NE04,Gorakhpur Junction 4,15:39,15:51,4,6,70,10
10871,871,12871,NF03,Guwahati Junction 3,18:50,18:03,6,7,1040,11
10872,872,12872,NW02,Jaipur Junction 2,21:01,21:11,8,1,2076,12
10873,873,12873,SC01,Secunderabad Junction 1,00:12,00:25,7,2,420,13
10874,874,12874,SC08,Secunderabad Junction 8,03:23,03:38,11,3,1661,14
10875,875,12875,SE07,Bilaspur Junction 7,06:34,06:42,8,4,399,15
10876,876,12876,SE06,Kolkata Junction 6,09:45,09:53,9,5,284,16
10877,877,12877,SW05,Hubballi Junction 5,12:56,12:06,10,6,1850,17
10878,878,12878,SR04,Chennai Junction 4,15:07,15:09,5,7,943,18
10879,879,12879,WC03,Jabalpur Junction 3,18:18,18:32,5,1,2138,19
10880,880,12880,WR02,Mumbai Junction 2,21:29,21:44,3,2,799,20
10881,881,12881,CR01,Mumbai Junction 1,00:40,00:45,8,3,2033,21
10882,882,12882,CR08,Mumbai Junction 8,03:51,03:58,11,4,301,22
10883,883,12883,ER07,Kolkata Junction 7,06:02,06:11,6,5,2019,23
10884,884,12884,EC06,Hajipur Junction 6,09:13,09:25,5,6,1366,24
10885,885,12885,EC05,Bhubaneswar Junction 5,12:24,12:30,8,7,1017,25
10886,886,12886,NR04,New Delhi Junction 4,15:35,15:48,6,1,9,26
10887,887,12887,NC03,Prayagraj Junction 3,18:46,18:50,13,2,652,27
10888,888,12888,NE02,Gorakhpur Junction 2,21:57,21:59,7,3,1914,28
10889,889,12889,NF01,Guwahati Junction 1,00:08,00:22,15,4,1504,29
10890,890,12890,NF08,Guwahati Junction 8,03:19,03:32,12,5,43,30
10891,891,12891,NW07,Jaipur Junction 7,06:30,06:37,9,6,1020,1
10892,892,12892,SC06,Secunderabad Junction 6,09:41,09:54,15,7,1199,2
10893,893,12893,SE05,Bilaspur Junction 5,12:52,12:55,7,1,434,3
10894,894,12894,SE04,Kolkata Junction 4,15:03,15:11,5,2,177,4
10895,895,12895,SW03,Hubballi Junction 3,18:14,18:18,8,3,311,5
10896,896,12896,SR02,Chennai Junction 2,21:25,21:27,5,4,1417,6
10897,897,12897,WC01,Jabalpur Junction 1,00:36,00:46,7,5,1459,7
10898,898,12898,WC08,Jabalpur Junction 8,03:47,03:51,12,6,38,8
10899,899,12899,WR07,Mumbai Junction 7,06:58,06:01,14,7,1029,9
10900,900,12900,CR06,Mumbai Junction 6,09:09,09:18,7,1,1423,10
10901,901,12901,ER05,Kolkata Junction 5,12:20,12:32,12,2,548,11
10902,902,12902,EC04,Hajipur Junction 4,15:31,15:41,12,3,908,12
10903,903,12903,EC03,Bhubaneswar Junction 3,18:42,18:49,10,4,1262,13
10904,904,12904,NR02,New Delhi Junction 2,21:53,21:58,15,5,1234,14
10905,905,12905,NC01,Prayagraj Junction 1,00:04,00:13,4,6,1485,15
10906,906,12906,NC08,Prayagraj Junction 8,03:15,03:29,12,7,1121,16
10907,907,12907,NE07,Gorakhpur Junction 7,06:26,06:36,5,1,133,17
10908,908,12908,NF06,Guwahati Junction 6,09:37,09:47,4,2,198,18
10909,909,12909,NW05,Jaipur Junction 5,12:48,12:00,8,3,1877,19
10910,910,12910,SC04,Secunderabad Junction 4,15:59,15:13,3,4,1689,20
10911,911,12911,SE03,Bilaspur Junction 3,18:10,18:16,11,5,96,21
10912,912,12912,SE02,Kolkata Junction 2,21:21,21:29,10,6,983,22
10913,913,12913,SW01,Hubballi Junction 1,00:32,00:41,2,7,16,23
10914,914,12914,SW08,Hubballi Junction 8,03:43,03:53,7,1,1269,24
10915,915,12915,SR07,Chennai Junction 7,06:54,06:01,2,2,1540,25
10916,916,12916,WC06,Jabalpur Junction 6,09:05,09:08,12,3,27,26
10917,917,12917,WR05,Mumbai Junction 5,12:16,12:31,5,4,1963,27
10918,918,12918,CR04,Mumbai Junction 4,15:27,15:29,8,5,918,28
10919,919,12919,ER03,Kolkata Junction 3,18:38,18:42,8,6,473,29
10920,920,12920,EC02,Hajipur Junction 2,21:49,21:57,7,7,438,30
10921,921,12921,EC01,Bhubaneswar Junction 1,00:00,00:13,9,1,1844,1
10922,922,12922,EC08,Bhubaneswar Junction 8,03:11,03:24,5,2,640,2
10923,923,12923,NR07,New Delhi Junction 7,06:22,06:37,6,3,208,3
10924,924,12924,NC06,Prayagraj Junction 6,09:33,09:42,15,4,514,4
10925,925,12925,NE05,Gorakhpur Junction 5,12:44,12:54,6,5,846,5
10926,926,12926,NF04,Guwahati Junction 4,15:55,15:03,4,6,849,6
10927,927,12927,NW03,Jaipur Junction 3,18:06,18:11,13,7,501,7
10928,928,12928,SC02,Secunderabad Junction 2,21:17,21:30,2,1,886,8
10929,929,12929,SE01,Bilaspur Junction 1,00:28,00:33,8,2,1696,9
10930,930,12930,SE08,Bilaspur Junction 8,03:39,03:54,12,3,1106,10
10931,931,12931,SE07,Kolkata Junction 7,06:50,06:59,15,4,2181,11
10932,932,12932,SW06,Hubballi Junction 6,09:01,09:13,4,5,581,12
10933,933,12933,SR05,Chennai Junction 5,12:12,12:17,5,6,2128,13
10934,934,12934,WC04,Jabalpur Junction 4,15:23,15:27,13,7,1773,14
10935,935,12935,WR03,Mumbai Junction 3,18:34,18:43,6,1,584,15
10936,936,12936,CR02,Mumbai Junction 2,21:45,21:56,11,2,1188,16
10937,937,12937,ER01,Kolkata Junction 1,00:56,00:05,13,3,1659,17
10938,938,12938,ER08,Kolkata Junction 8,03:07,03:19,5,4,140,18
10939,939,12939,EC07,Hajipur Junction 7,06:18,06:26,6,5,736,19
10940,940,12940,EC06,Bhubaneswar Junction 6,09:29,09:38,14,6,1768,20
10941,941,12941,NR05,New Delhi Junction 5,12:40,12:51,11,7,910,21
10942,942,12942,NC04,Prayagraj Junction 4,15:51,15:00,8,1,1778,22
10943,943,12943,NE03,Gorakhpur Junction 3,18:02,18:17,8,2,1585,23
10944,944,12944,NF02,Guwahati Junction 2,21:13,21:15,7,3,1915,24
10945,945,12945,NW01,Jaipur Junction 1,00:24,00:35,9,4,470,25
10946,946,12946,NW08,Jaipur Junction 8,03:35,03:48,15,5,862,26
10947,947,12947,SC07,Secunderabad Junction 7,06:46,06:59,10,6,874,27
10948,948,12948,SE06,Bilaspur Junction 6,09:57,09:03,9,7,901,28
10949,949,12949,SE05,Kolkata Junction 5,12:08,12:18,4,1,1049,29
10950,950,12950,SW04,Hubballi Junction 4,15:19,15:31,13,2,616,30
10951,951,12951,SR03,Chennai Junction 3,18:30,18:40,6,3,1737,1
10952,952,12952,WC02,Jabalpur Junction 2,21:41,21:47,11,4,950,2
10953,953,12953,WR01,Mumbai Junction 1,00:52,00:57,10,5,1372,3
10954,954,12954,WR08,Mumbai Junction 8,03:03,03:14,13,6,1486,4
10955,955,12955,CR07,Mumbai Junction 7,06:14,06:27,7,7,1119,5
10956,956,12956,ER06,Kolkata Junction 6,09:25,09:33,10,1,308,6
10957,957,12957,EC05,Hajipur Junction 5,12:36,12:49,9,2,1217,7
10958,958,12958,EC04,Bhubaneswar Junction 4,15:47,15:01,8,3,1012,8
10959,959,12959,NR03,New Delhi Junction 3,18:58,18:07,15,4,557,9
10960,960,12960,NC02,Prayagraj Junction 2,21:09,21:13,3,5,1621,10
10961,961,12961,NE01,Gorakhpur Junction 1,00:20,00:22,11,6,1945,11
10962,962,12962,NE08,Gorakhpur Junction 8,03:31,03:42,4,7,1458,12
10963,963,12963,NF07,Guwahati Junction 7,06:42,06:50,2,1,434,13
10964,964,12964,NW06,Jaipur Junction 6,09:53,09:05,9,2,1099,14
10965,965,12965,SC05,Secunderabad Junction 5,12:04,12:16,9,3,2130,15
10966,966,12966,SE04,Bilaspur Junction 4,15:15,15:17,6,4,414,16
10967,967,12967,SE03,Kolkata Junction 3,18:26,18:33,14,5,900,17
10968,968,12968,SW02,Hubballi Junction 2,21:37,21:43,3,6,866,18
10969,969,12969,SR01,Chennai Junction 1,00:48,00:53,4,7,294,19
10970,970,12970,SR08,Chennai Junction 8,03:59,03:09,11,1,1629,20
10971,971,12971,WC07,Jabalpur Junction 7,06:10,06:12,14,2,1115,21
10972,972,12972,WR06,Mumbai Junction 6,09:21,09:30,14,3,606,22
10973,973,12973,CR05,Mumbai Junction 5,12:32,12:41,2,4,1083,23
10974,974,12974,ER04,Kolkata Junction 4,15:43,15:48,4,5,1360,24
10975,975,12975,EC03,Hajipur Junction 3,18:54,18:57,15,6,511,25
10976,976,12976,EC02,Bhubaneswar Junction 2,21:05,21:08,8,7,854,26
10977,977,12977,NR01,New Delhi Junction 1,00:16,00:27,11,1,1302,27
10978,978,12978,NR08,New Delhi Junction 8,03:27,03:37,12,2,1433,28
10979,979,12979,NC07,Prayagraj Junction 7,06:38,06:41,8,3,1512,29
10980,980,12980,NE06,Gorakhpur Junction 6,09:49,09:54,14,4,1062,30
10981,981,12981,NF05,Guwahati Junction 5,12:00,12:06,7,5,1362,1
10982,982,12982,NW04,Jaipur Junction 4,15:11,15:22,5,6,377,2
10983,983,12983,SC03,Secunderabad Junction 3,18:22,18:25,8,7,2039,3
10984,984,12984,SE02,Bilaspur Junction 2,21:33,21:48,9,1,1169,4
10985,985,12985,SE01,Kolkata Junction 1,00:44,00:53,5,2,914,5
10986,986,12986,SE08,Kolkata Junction 8,03:55,03:10,10,3,537,6
10987,987,12987,SW07,Hubballi Junction 7,06:06,06:09,12,4,1986,7
10988,988,12988,SR06,Chennai Junction 6,09:17,09:20,7,5,1874,8
10989,989,12989,WC05,Jabalpur Junction 5,12:28,12:33,4,6,867,9
10990,990,12990,WR04,Mumbai Junction 4,15:39,15:46,8,7,2124,10
10991,991,12991,CR03,Mumbai Junction 3,18:50,18:05,10,1,165,11
10992,992,12992,ER02,Kolkata Junction 2,21:01,21:06,4,2,1,12
10993,993,12993,EC01,Hajipur Junction 1,00:12,00:19,2,3,1263,13
10994,994,12994,EC08,Hajipur Junction 8,03:23,03:28,12,4,1159,14
10995,995,12995,EC07,Bhubaneswar Junction 7,06:34,06:49,8,5,344,15
10996,996,12996,NR06,New Delhi Junction 6,09:45,09:59,6,6,1681,16
10997,997,12997,NC05,Prayagraj Junction 5,12:56,12:08,14,7,1408,17
10998,998,12998,NE04,Gorakhpur Junction 4,15:07,15:16,7,1,982,18
10999,999,12999,NF03,Guwahati Junction 3,18:18,18:30,9,2,108,19
11000,1000,13000,NW02,Jaipur Junction 2,21:29,21:36,14,3,463,20
11001,1001,13001,SC01,Secunderabad Junction 1,00:40,00:48,13,4,638,21
11002,1002,13002,SC08,Secunderabad Junction 8,03:51,03:02,12,5,716,22
11003,1003,13003,SE07,Bilaspur Junction 7,06:02,06:16,8,6,651,23
11004,1004,13004,SE06,Kolkata Junction 6,09:13,09:18,5,7,1238,24
11005,1005,13005,SW05,Hubballi Junction 5,12:24,12:29,7,1,1563,25
11006,1006,13006,SR04,Chennai Junction 4,15:35,15:49,11,2,1162,26
11007,1007,13007,WC03,Jabalpur Junction 3,18:46,18:57,7,3,595,27
11008,1008,13008,WR02,Mumbai Junction 2,21:57,21:09,3,4,1991,28
11009,1009,13009,CR01,Mumbai Junction 1,00:08,00:16,13,5,217,29
11010,1010,13010,CR08,Mumbai Junction 8,03:19,03:27,7,6,784,30
11011,1011,13011,ER07,Kolkata Junction 7,06:30,06:39,11,7,2072,1
11012,1012,13012,EC06,Hajipur Junction 6,09:41,09:54,5,1,2153,2
11013,1013,13013,EC05,Bhubaneswar Junction 5,12:52,12:00,8,2,24,3
11014,1014,13014,NR04,New Delhi Junction 4,15:03,15:14,14,3,644,4
11015,1015,13015,NC03,Prayagraj Junction 3,18:14,18:28,3,4,2127,5
11016,1016,13016,NE02,Gorakhpur Junction 2,21:25,21:30,8,5,31,6
11017,1017,13017,NF01,Guwahati Junction 1,00:36,00:50,9,6,2135,7
11018,1018,13018,NF08,Guwahati Junction 8,03:47,03:54,2,7,1492,8
11019,1019,13019,NW07,Jaipur Junction 7,06:58,06:02,10,1,76,9
11020,1020,13020,SC06,Secunderabad Junction 6,09:09,09:13,10,2,1482,10
11021,1021,13021,SE05,Bilaspur Junction 5,12:20,12:24,4,3,1888,11
11022,1022,13022,SE04,Kolkata Junction 4,15:31,15:33,5,4,2134,12
11023,1023,13023,SW03,Hubballi Junction 3,18:42,18:51,2,5,1963,13
11024,1024,13024,SR02,Chennai Junction 2,21:53,21:59,12,6,1402,14
11025,1025,13025,WC01,Jabalpur Junction 1,00:04,00:11,7,7,1210,15
11026,1026,13026,WC08,Jabalpur Junction 8,03:15,03:22,4,1,1590,16
11027,1027,13027,WR07,Mumbai Junction 7,06:26,06:37,10,2,1631,17
11028,1028,13028,CR06,Mumbai Junction 6,09:37,09:46,14,3,1949,18
11029,1029,13029,ER05,Kolkata Junction 5,12:48,12:03,3,4,224,19
11030,1030,13030,EC04,Hajipur Junction 4,15:59,15:07,11,5,525,20
11031,1031,13031,EC03,Bhubaneswar Junction 3,18:10,18:13,2,6,1220,21
11032,1032,13032,NR02,New Delhi Junction 2,21:21,21:36,8,7,1614,22
11033,1033,13033,NC01,Prayagraj Junction 1,00:32,00:34,5,1,1496,23
11034,1034,13034,NC08,Prayagraj Junction 8,03:43,03:50,2,2,497,24
11035,1035,13035,NE07,Gorakhpur Junction 7,06:54,06:07,11,3,1780,25
11036,1036,13036,NF06,Guwahati Junction 6,09:05,09:11,15,4,2023,26
11037,1037,13037,NW05,Jaipur Junction 5,12:16,12:23,4,5,2115,27
11038,1038,13038,SC04,Secunderabad Junction 4,15:27,15:33,8,6,2049,28
11039,1039,13039,SE03,Bilaspur Junction 3,18:38,18:43,14,7,353,29
11040,1040,13040,SE02,Kolkata Junction 2,21:49,21:55,7,1,1062,30
11041,1041,13041,SW01,Hubballi Junction 1,00:00,00:05,14,2,1462,1
11042,1042,13042,SW08,Hubballi Junction 8,03:11,03:22,12,3,1402,2
11043,1043,13043,SR07,Chennai Junction 7,06:22,06:33,11,4,1585,3
11044,1044,13044,WC06,Jabalpur Junction 6,09:33,09:47,4,5,1137,4
11045,1045,13045,WR05,Mumbai Junction 5,12:44,12:48,4,6,2089,5
11046,1046,13046,CR04,Mumbai Junction 4,15:55,15:03,11,7,1603,6
11047,1047,13047,ER03,Kolkata Junction 3,18:06,18:08,8,1,396,7
11048,1048,13048,EC02,Hajipur Junction 2,21:17,21:23,4,2,1465,8
11049,1049,13049,EC01,Bhubaneswar Junction 1,00:28,00:31,8,3,672,9
11050,1050,13050,EC08,Bhubaneswar Junction 8,03:39,03:54,13,4,774,10
11051,1051,13051,NR07,New Delhi Junction 7,06:50,06:56,12,5,1389,11
11052,1052,13052,NC06,Prayagraj Junction 6,09:01,09:10,3,6,170,12
11053,1053,13053,NE05,Gorakhpur Junction 5,12:12,12:22,8,7,1825,13
11054,1054,13054,NF04,Guwahati Junction 4,15:23,15:25,4,1,1737,14
11055,1055,13055,NW03,Jaipur Junction 3,18:34,18:49,12,2,28,15
11056,1056,13056,SC02,Secunderabad Junction 2,21:45,21:47,14,3,1099,16
11057,1057,13057,SE01,Bilaspur Junction 1,00:56,00:04,15,4,545,17
11058,1058,13058,SE08,Bilaspur Junction 8,03:07,03:12,11,5,1989,18
11059,1059,13059,SE07,Kolkata Junction 7,06:18,06:25,4,6,123,19
11060,1060,13060,SW06,Hubballi Junction 6,09:29,09:31,7,7,1167,20
11061,1061,13061,SR05,Chennai Junction 5,12:40,12:48,5,1,1488,21
11062,1062,13062,WC04,Jabalpur Junction 4,15:51,15:05,5,2,1482,22
11063,1063,13063,WR03,Mumbai Junction 3,18:02,18:11,11,3,32,23
11064,1064,13064,CR02,Mumbai Junction 2,21:13,21:24,12,4,1493,24
11065,1065,13065,ER01,Kolkata Junction 1,00:24,00:37,12,5,2166,25
11066,1066,13066,ER08,Kolkata Junction 8,03:35,03:46,8,6,1835,26
11067,1067,13067,EC07,Hajipur Junction 7,06:46,06:57,9,7,1272,27
11068,1068,13068,EC06,Bhubaneswar Junction 6,09:57,09:03,10,1,1027,28
11069,1069,13069,NR05,New Delhi Junction 5,12:08,12:11,8,2,2089,29
11070,1070,13070,NC04,Prayagraj Junction 4,15:19,15:25,11,3,914,30
11071,1071,13071,NE03,Gorakhpur Junction 3,18:30,18:35,7,4,2110,1
11072,1072,13072,NF02,Guwahati Junction 2,21:41,21:44,11,5,1827,2
11073,1073,13073,NW01,Jaipur Junction 1,00:52,00:56,12,6,1400,3
11074,1074,13074,NW08,Jaipur Junction 8,03:03,03:09,4,7,2079,4
11075,1075,13075,SC07,Secunderabad Junction 7,06:14,06:18,15,1,1425,5
11076,1076,13076,SE06,Bilaspur Junction 6,09:25,09:38,6,2,64,6
11077,1077,13077,SE05,Kolkata Junction 5,12:36,12:47,7,3,1210,7
11078,1078,13078,SW04,Hubballi Junction 4,15:47,15:55,6,4,1581,8
11079,1079,13079,SR03,Chennai Junction 3,18:58,18:07,10,5,1478,9
11080,1080,13080,WC02,Jabalpur Junction 2,21:09,21:20,6,6,1687,10
11081,1081,13081,WR01,Mumbai Junction 1,00:20,00:25,15,7,1780,11
11082,1082,13082,WR08,Mumbai Junction 8,03:31,03:40,4,1,1988,12
11083,1083,13083,CR07,Mumbai Junction 7,06:42,06:51,13,2,60,13
11084,1084,13084,ER06,Kolkata Junction 6,09:53,09:59,6,3,1790,14
11085,1085,13085,EC05,Hajipur Junction 5,12:04,12:12,3,4,1353,15
11086,1086,13086,EC04,Bhubaneswar Junction 4,15:15,15:19,8,5,2183,16
11087,1087,13087,NR03,New Delhi Junction 3,18:26,18:34,8,6,88,17
11088,1088,13088,NC02,Prayagraj Junction 2,21:37,21:45,15,7,2092,18
11089,1089,13089,NE01,Gorakhpur Junction 1,00:48,00:03,7,1,143,19
11090,1090,13090,NE08,Gorakhpur Junction 8,03:59,03:04,4,2,171,20
11091,1091,13091,NF07,Guwahati Junction 7,06:10,06:21,9,3,1587,21
11092,1092,13092,NW06,Jaipur Junction 6,09:21,09:25,11,4,142,22
11093,1093,13093,SC05,Secunderabad Junction 5,12:32,12:44,13,5,557,23
11094,1094,13094,SE04,Bilaspur Junction 4,15:43,15:49,8,6,1274,24
11095,1095,13095,SE03,Kolkata Junction 3,18:54,18:03,3,7,833,25
11096,1096,13096,SW02,Hubballi Junction 2,21:05,21:14,10,1,1390,26
11097,1097,13097,SR01,Chennai Junction 1,00:16,00:27,8,2,1105,27
11098,1098,13098,SR08,Chennai Junction 8,03:27,03:33,5,3,684,28
11099,1099,13099,WC07,Jabalpur Junction 7,06:38,06:46,3,4,481,29
11100,1100,13100,WR06,Mumbai Junction 6,09:49,09:52,7,5,1090,30
11101,1101,13101,CR05,Mumbai Junction 5,12:00,12:04,3,6,1156,1
11102,1102,13102,ER04,Kolkata Junction 4,15:11,15:16,14,7,362,2
11103,1103,13103,EC03,Hajipur Junction 3,18:22,18:30,13,1,228,3
11104,1104,13104,EC02,Bhubaneswar Junction 2,21:33,21:41,8,2,1215,4
11105,1105,13105,NR01,New Delhi Junction 1,00:44,00:58,10,3,829,5
11106,1106,13106,NR08,New Delhi Junction 8,03:55,03:02,10,4,656,6
11107,1107,13107,NC07,Prayagraj Junction 7,06:06,06:17,7,5,132,7
11108,1108,13108,NE06,Gorakhpur Junction 6,09:17,09:26,5,6,788,8
11109,1109,13109,NF05,Guwahati Junction 5,12:28,12:34,3,7,636,9
11110,1110,13110,NW04,Jaipur Junction 4,15:39,15:53,6,1,1611,10
11111,1111,13111,SC03,Secunderabad Junction 3,18:50,18:57,2,2,1842,11
11112,1112,13112,SE02,Bilaspur Junction 2,21:01,21:15,5,3,375,12
11113,1113,13113,SE01,Kolkata Junction 1,00:12,00:27,3,4,1955,13
11114,1114,13114,SE08,Kolkata Junction 8,03:23,03:27,14,5,2052,14
11115,1115,13115,SW07,Hubballi Junction 7,06:34,06:39,5,6,233,15
11116,1116,13116,SR06,Chennai Junction 6,09:45,09:58,6,7,1414,16
11117,1117,13117,WC05,Jabalpur Junction 5,12:56,12:06,9,1,533,17
11118,1118,13118,WR04,Mumbai Junction 4,15:07,15:14,9,2,204,18
11119,1119,13119,CR03,Mumbai Junction 3,18:18,18:25,11,3,927,19
11120,1120,13120,ER02,Kolkata Junction 2,21:29,21:36,13,4,1176,20
11121,1121,13121,EC01,Hajipur Junction 1,00:40,00:52,2,5,2042,21
11122,1122,13122,EC08,Hajipur Junction 8,03:51,03:03,13,6,1522,22
11123,1123,13123,EC07,Bhubaneswar Junction 7,06:02,06:11,9,7,1373,23
11124,1124,13124,NR06,New Delhi Junction 6,09:13,09:21,12,1,741,24
11125,1125,13125,NC05,Prayagraj Junction 5,12:24,12:36,6,2,1046,25
11126,1126,13126,NE04,Gorakhpur Junction 4,15:35,15:37,14,3,1510,26
11127,1127,13127,NF03,Guwahati Junction 3,18:46,18:51,2,4,1874,27
11128,1128,13128,NW02,Jaipur Junction 2,21:57,21:59,8,5,68,28
11129,1129,13129,SC01,Secunderabad Junction 1,00:08,00:19,4,6,939,29
11130,1130,13130,SC08,Secunderabad Junction 8,03:19,03:28,7,7,1498,30
11131,1131,13131,SE07,Bilaspur Junction 7,06:30,06:39,7,1,708,1
11132,1132,13132,SE06,Kolkata Junction 6,09:41,09:48,6,2,1268,2
11133,1133,13133,SW05,Hubballi Junction 5,12:52,12:04,10,3,70,3
11134,1134,13134,SR04,Chennai Junction 4,15:03,15:16,13,4,1801,4
11135,1135,13135,WC03,Jabalpur Junction 3,18:14,18:16,13,5,1027,5
11136,1136,13136,WR02,Mumbai Junction 2,21:25,21:38,12,6,1935,6
11137,1137,13137,CR01,Mumbai Junction 1,00:36,00:39,9,7,1602,7
11138,1138,13138,CR08,Mumbai Junction 8,03:47,03:57,13,1,1599,8
11139,1139,13139,ER07,Kolkata Junction 7,06:58,06:00,4,2,1395,9
11140,1140,13140,EC06,Hajipur Junction 6,09:09,09:16,6,3,2007,10
11141,1141,13141,EC05,Bhubaneswar Junction 5,12:20,12:23,9,4,685,11
11142,1142,13142,NR04,New Delhi Junction 4,15:31,15:33,7,5,892,12
11143,1143,13143,NC03,Prayagraj Junction 3,18:42,18:50,4,6,1601,13
