Route_ID,Train_ID,Source_Station,Destination_Station,Distance_KM,Zone,Route_Type,Number_of_Stations
1621,1621,WR05,CR02,1103,NR,Intercity,21
1622,1622,WR08,CR05,1349,NCR,Intercity,27
1623,1623,CR03,CR08,814,NER,Intercity,6
1624,1624,CR06,ER03,2291,NFR,Intercity,30
1625,1625,ER01,ER06,1207,NWR,Intercity,22
1626,1626,ER04,EC01,454,SCR,Regional,6
1627,1627,ER07,EC04,394,SECR,Regional,10
1628,1628,EC02,EC07,1692,SER,Intercity,9
1629,1629,EC05,EC02,1864,SWR,Intercity,27
1630,1630,EC08,EC05,1053,SR,Intercity,23
1631,1631,EC03,EC08,1969,WCR,Intercity,14
1632,1632,EC06,NR03,1411,WR,Intercity,18
1633,1633,NR01,NR06,468,CR,Regional,14
1634,1634,NR04,NC01,1771,ER,Intercity,15
1635,1635,NR07,NC04,2122,ECR,Intercity,21
1636,1636,NC02,NC07,1511,ECoR,Intercity,10
1637,1637,NC05,NE02,1187,NR,Intercity,24
1638,1638,NC08,NE05,2019,NCR,Intercity,29
1639,1639,NE03,NE08,544,NER,Intercity,30
1640,1640,NE06,NF03,1522,NFR,Intercity,9
1641,1641,NF01,NF06,1100,NWR,Intercity,15
1642,1642,NF04,NW01,1378,SCR,Intercity,11
1643,1643,NF07,NW04,1646,SECR,Intercity,21
1644,1644,NW02,NW07,1768,SER,Intercity,13
1645,1645,NW05,SC02,810,SWR,Intercity,15
1646,1646,NW08,SC05,1868,SR,Intercity,8
1647,1647,SC03,SC08,818,WCR,Intercity,19
1648,1648,SC06,SE03,2087,WR,Intercity,18
1649,1649,SE01,SE06,1707,CR,Intercity,19
1650,1650,SE04,SE01,2137,ER,Intercity,13
1651,1651,SE07,SE04,1498,ECR,Intercity,24
1652,1652,SE02,SE07,1191,ECoR,Intercity,20
1653,1653,SE05,SW02,1560,NR,Intercity,9
1654,1654,SE08,SW05,1071,NCR,Intercity,14
1655,1655,SW03,SW08,877,NER,Intercity,22
1656,1656,SW06,SR03,2065,NFR,Intercity,8
1657,1657,SR01,SR06,1552,NWR,Intercity,14
1658,1658,SR04,WC01,157,SCR,Regional,27
1659,1659,SR07,WC04,1068,SECR,Intercity,16
1660,1660,WC02,WC07,1681,SER,Intercity,18
1661,1661,WC05,WR02,2366,SWR,Intercity,22
1662,1662,WC08,WR05,1096,SR,Intercity,13
1663,1663,WR03,WR08,203,WCR,Regional,26
1664,1664,WR06,CR03,244,WR,Regional,5
1665,1665,CR01,CR06,1622,CR,Intercity,17
1666,1666,CR04,ER01,2075,ER,Intercity,20
1667,1667,CR07,ER04,155,ECR,Regional,11
1668,1668,ER02,ER07,1017,ECoR,Intercity,25
1669,1669,ER05,EC02,2131,NR,Intercity,7
1670,1670,ER08,EC05,2389,NCR,Intercity,21
1671,1671,EC03,EC08,378,NER,Regional,21
1672,1672,EC06,EC03,2367,NFR,Intercity,25
1673,1673,EC01,EC06,505,NWR,Intercity,10
1674,1674,EC04,NR01,1702,SCR,Intercity,9
1675,1675,EC07,NR04,2328,SECR,Intercity,20
1676,1676,NR02,NR07,390,SER,Regional,30
1677,1677,NR05,NC02,627,SWR,Intercity,25
1678,1678,NR08,NC05,1361,SR,Intercity,10
1679,1679,NC03,NC08,2381,WCR,Intercity,15
1680,1680,NC06,NE03,2132,WR,Intercity,11
1681,1681,NE01,NE06,1662,CR,Intercity,25
1682,1682,NE04,NF01,325,ER,Regional,18
1683,1683,NE07,NF04,2204,ECR,Intercity,16
1684,1684,NF02,NF07,222,ECoR,Regional,5
1685,1685,NF05,NW02,1848,NR,Intercity,21
1686,1686,NF08,NW05,1122,NCR,Intercity,16
1687,1687,NW03,NW08,279,NER,Regional,6
1688,1688,NW06,SC03,245,NFR,Regional,10
1689,1689,SC01,SC06,1166,NWR,Intercity,23
1690,1690,SC04,SE01,855,SCR,Intercity,24
1691,1691,SC07,SE04,1393,SECR,Intercity,17
1692,1692,SE02,SE07,489,SER,Regional,24
1693,1693,SE05,SE02,1808,SWR,Intercity,24
1694,1694,SE08,SE05,1778,SR,Intercity,21
1695,1695,SE03,SE08,1374,WCR,Intercity,10
1696,1696,SE06,SW03,2094,WR,Intercity,15
1697,1697,SW01,SW06,1554,CR,Intercity,26
1698,1698,SW04,SR01,1184,ER,Intercity,13
1699,1699,SW07,SR04,1056,ECR,Intercity,22
1700,1700,SR02,SR07,128,ECoR,Regional,26
1701,1701,SR05,WC02,716,NR,Intercity,18
1702,1702,SR08,WC05,513,NCR,Intercity,18
1703,1703,WC03,WC08,1648,NER,Intercity,9
1704,1704,WC06,WR03,1159,NFR,Intercity,17
1705,1705,WR01,WR06,1424,NWR,Intercity,6
1706,1706,WR04,CR01,736,SCR,Intercity,7
1707,1707,WR07,CR04,1719,SECR,Intercity,19
1708,1708,CR02,CR07,1971,SER,Intercity,10
1709,1709,CR05,ER02,1256,SWR,Intercity,14
1710,1710,CR08,ER05,1952,SR,Intercity,14
1711,1711,ER03,ER08,2114,WCR,Intercity,17
1712,1712,ER06,EC03,2067,WR,Intercity,23
1713,1713,EC01,EC06,2324,CR,Intercity,16
1714,1714,EC04,EC01,1507,ER,Intercity,26
1715,1715,EC07,EC04,2246,ECR,Intercity,17
1716,1716,EC02,EC07,582,ECoR,Intercity,30
1717,1717,EC05,NR02,537,NR,Intercity,30
1718,1718,EC08,NR05,253,NCR,Regional,16
1719,1719,NR03,NR08,1033,NER,Intercity,24
1720,1720,NR06,NC03,1447,NFR,Intercity,16
1721,1721,NC01,NC06,1982,NWR,Intercity,27
1722,1722,NC04,NE01,2393,SCR,Intercity,24
1723,1723,NC07,NE04,550,SECR,Intercity,13
1724,1724,NE02,NE07,878,SER,Intercity,13
1725,1725,NE05,NF02,139,SWR,Regional,27
1726,1726,NE08,NF05,679,SR,Intercity,19
1727,1727,NF03,NF08,1111,WCR,Intercity,23
1728,1728,NF06,NW03,1907,WR,Intercity,22
1729,1729,NW01,NW06,1447,CR,Intercity,9
1730,1730,NW04,SC01,1515,ER,Intercity,11
1731,1731,NW07,SC04,2145,ECR,Intercity,28
1732,1732,SC02,SC07,1800,ECoR,Intercity,12
1733,1733,SC05,SE02,2264,NR,Intercity,27
1734,1734,SC08,SE05,236,NCR,Regional,14
1735,1735,SE03,SE08,1654,NER,Intercity,27
1736,1736,SE06,SE03,137,NFR,Regional,20
1737,1737,SE01,SE06,2156,NWR,Intercity,7
1738,1738,SE04,SW01,1399,SCR,Intercity,12
1739,1739,SE07,SW04,876,SECR,Intercity,29
1740,1740,SW02,SW07,2115,SER,Intercity,10
1741,1741,SW05,SR02,1372,SWR,Intercity,10
1742,1742,SW08,SR05,1601,SR,Intercity,8
1743,1743,SR03,SR08,635,WCR,Intercity,20
1744,1744,SR06,WC03,808,WR,Intercity,26
1745,1745,WC01,WC06,1727,CR,Intercity,29
1746,1746,WC04,WR01,1609,ER,Intercity,28
1747,1747,WC07,WR04,1465,ECR,Intercity,27
1748,1748,WR02,WR07,1445,ECoR,Intercity,28
1749,1749,WR05,CR02,163,NR,Regional,19
1750,1750,WR08,CR05,1267,NCR,Intercity,26
1751,1751,CR03,CR08,567,NER,Intercity,21
1752,1752,CR06,ER03,532,NFR,Intercity,8
1753,1753,ER01,ER06,2304,NWR,Intercity,5
1754,1754,ER04,EC01,602,SCR,Intercity,7
1755,1755,ER07,EC04,1266,SECR,Intercity,13
1756,1756,EC02,EC07,437,SER,Regional,17
1757,1757,EC05,EC02,1328,SWR,Intercity,21
1758,1758,EC08,EC05,1283,SR,Intercity,18
1759,1759,EC03,EC08,1349,WCR,Intercity,14
1760,1760,EC06,NR03,1835,WR,Intercity,24
1761,1761,NR01,NR06,1658,CR,Intercity,27
1762,1762,NR04,NC01,125,ER,Regional,10
1763,1763,NR07,NC04,2180,ECR,Intercity,11
1764,1764,NC02,NC07,951,ECoR,Intercity,29
1765,1765,NC05,NE02,1222,NR,Intercity,30
1766,1766,NC08,NE05,1802,NCR,Intercity,13
1767,1767,NE03,NE08,2264,NER,Intercity,18
1768,1768,NE06,NF03,112,NFR,Regional,20
1769,1769,NF01,NF06,747,NWR,Intercity,21
1770,1770,NF04,NW01,1503,SCR,Intercity,27
1771,1771,NF07,NW04,670,SECR,Intercity,7
1772,1772,NW02,NW07,400,SER,Regional,18
1773,1773,NW05,SC02,2310,SWR,Intercity,10
1774,1774,NW08,SC05,2008,SR,Intercity,24
1775,1775,SC03,SC08,93,WCR,Regional,20
1776,1776,SC06,SE03,628,WR,Intercity,24
1777,1777,SE01,SE06,1140,CR,Intercity,28
1778,1778,SE04,SE01,2116,ER,Intercity,25
1779,1779,SE07,SE04,2178,ECR,Intercity,27
1780,1780,SE02,SE07,1215,ECoR,Intercity,26
1781,1781,SE05,SW02,383,NR,Regional,21
1782,1782,SE08,SW05,1595,NCR,Intercity,15
1783,1783,SW03,SW08,626,NER,Intercity,13
1784,1784,SW06,SR03,1435,NFR,Intercity,14
1785,1785,SR01,SR06,1773,NWR,Intercity,20
1786,1786,SR04,WC01,839,SCR,Intercity,25
1787,1787,SR07,WC04,2086,SECR,Intercity,14
1788,1788,WC02,WC07,1607,SER,Intercity,20
1789,1789,WC05,WR02,296,SWR,Regional,15
1790,1790,WC08,WR05,1583,SR,Intercity,20
1791,1791,WR03,WR08,339,WCR,Regional,26
1792,1792,WR06,CR03,631,WR,Intercity,15
1793,1793,CR01,CR06,1120,CR,Intercity,15
1794,1794,CR04,ER01,1913,ER,Intercity,10
1795,1795,CR07,ER04,1509,ECR,Intercity,17
1796,1796,ER02,ER07,340,ECoR,Regional,16
1797,1797,ER05,EC02,2394,NR,Intercity,9
1798,1798,ER08,EC05,2391,NCR,Intercity,30
1799,1799,EC03,EC08,117,NER,Regional,27
1800,1800,EC06,EC03,1225,NFR,Intercity,12
1801,1801,EC01,EC06,1114,NWR,Intercity,29
1802,1802,EC04,NR01,1513,SCR,Intercity,12
1803,1803,EC07,NR04,1144,SECR,Intercity,15
1804,1804,NR02,NR07,515,SER,Intercity,8
1805,1805,NR05,NC02,1824,SWR,Intercity,20
1806,1806,NR08,NC05,2115,SR,Intercity,17
1807,1807,NC03,NC08,611,WCR,Intercity,11
1808,1808,NC06,NE03,772,WR,Intercity,12
1809,1809,NE01,NE06,1781,CR,Intercity,29
1810,1810,NE04,NF01,1874,ER,Intercity,22
1811,1811,NE07,NF04,150,ECR,Regional,8
1812,1812,NF02,NF07,1660,ECoR,Intercity,8
1813,1813,NF05,NW02,1644,NR,Intercity,6
1814,1814,NF08,NW05,1597,NCR,Intercity,11
1815,1815,NW03,NW08,345,NER,Regional,24
1816,1816,NW06,SC03,2088,NFR,Intercity,6
1817,1817,SC01,SC06,2216,NWR,Intercity,11
1818,1818,SC04,SE01,2376,SCR,Intercity,6
1819,1819,SC07,SE04,1296,SECR,Intercity,21
1820,1820,SE02,SE07,665,SER,Intercity,26
1821,1821,SE05,SE02,588,SWR,Intercity,18
1822,1822,SE08,SE05,83,SR,Regional,28
1823,1823,SE03,SE08,437,WCR,Regional,22
1824,1824,SE06,SW03,1759,WR,Intercity,24
1825,1825,SW01,SW06,1581,CR,Intercity,13
1826,1826,SW04,SR01,716,ER,Intercity,27
1827,1827,SW07,SR04,1387,ECR,Intercity,21
1828,1828,SR02,SR07,166,ECoR,Regional,7
1829,1829,SR05,WC02,1242,NR,Intercity,7
1830,1830,SR08,WC05,457,NCR,Regional,28
1831,1831,WC03,WC08,2033,NER,Intercity,12
1832,1832,WC06,WR03,263,NFR,Regional,17
1833,1833,WR01,WR06,1658,NWR,Intercity,24
1834,1834,WR04,CR01,2051,SCR,Intercity,24
1835,1835,WR07,CR04,1337,SECR,Intercity,5
1836,1836,CR02,CR07,2197,SER,Intercity,21
1837,1837,CR05,ER02,2056,SWR,Intercity,28
1838,1838,CR08,ER05,1773,SR,Intercity,14
1839,1839,ER03,ER08,387,WCR,Regional,19
1840,1840,ER06,EC03,501,WR,Intercity,11
1841,1841,EC01,EC06,1134,CR,Intercity,23
1842,1842,EC04,EC01,2368,ER,Intercity,8
1843,1843,EC07,EC04,1809,ECR,Intercity,18
1844,1844,EC02,EC07,585,ECoR,Intercity,15
1845,1845,EC05,NR02,434,NR,Regional,21
1846,1846,EC08,NR05,1646,NCR,Intercity,17
1847,1847,NR03,NR08,1359,NER,Intercity,30
1848,1848,NR06,NC03,1354,NFR,Intercity,30
1849,1849,NC01,NC06,737,NWR,Intercity,12
1850,1850,NC04,NE01,1561,SCR,Intercity,5
1851,1851,NC07,NE04,1551,SECR,Intercity,17
1852,1852,NE02,NE07,847,SER,Intercity,20
1853,1853,NE05,NF02,928,SWR,Intercity,24
1854,1854,NE08,NF05,836,SR,Intercity,18
1855,1855,NF03,NF08,2307,WCR,Intercity,20
1856,1856,NF06,NW03,1680,WR,Intercity,5
1857,1857,NW01,NW06,1349,CR,Intercity,24
1858,1858,NW04,SC01,1179,ER,Intercity,13
1859,1859,NW07,SC04,1405,ECR,Intercity,14
1860,1860,SC02,SC07,578,ECoR,Intercity,15
1861,1861,SC05,SE02,545,NR,Intercity,6
1862,1862,SC08,SE05,372,NCR,Regional,17
1863,1863,SE03,SE08,1916,NER,Intercity,14
1864,1864,SE06,SE03,329,NFR,Regional,11
1865,1865,SE01,SE06,750,NWR,Intercity,11
1866,1866,SE04,SW01,1135,SCR,Intercity,5
1867,1867,SE07,SW04,322,SECR,Regional,28
1868,1868,SW02,SW07,869,SER,Intercity,12
1869,1869,SW05,SR02,1669,SWR,Intercity,27
1870,1870,SW08,SR05,161,SR,Regional,26
1871,1871,SR03,SR08,1653,WCR,Intercity,16
1872,1872,SR06,WC03,387,WR,Regional,26
1873,1873,WC01,WC06,1743,CR,Intercity,10
1874,1874,WC04,WR01,1843,ER,Intercity,9
1875,1875,WC07,WR04,845,ECR,Intercity,28
1876,1876,WR02,WR07,1131,ECoR,Intercity,21
1877,1877,WR05,CR02,92,NR,Regional,22
1878,1878,WR08,CR05,1766,NCR,Intercity,29
1879,1879,CR03,CR08,967,NER,Intercity,5
1880,1880,CR06,ER03,1190,NFR,Intercity,9
1881,1881,ER01,ER06,1189,NWR,Intercity,30
1882,1882,ER04,EC01,874,SCR,Intercity,8
1883,1883,ER07,EC04,2034,SECR,Intercity,16
1884,1884,EC02,EC07,1072,SER,Intercity,5
1885,1885,EC05,EC02,1170,SWR,Intercity,13
1886,1886,EC08,EC05,1499,SR,Intercity,9
1887,1887,EC03,EC08,228,WCR,Regional,11
1888,1888,EC06,NR03,1449,WR,Intercity,26
1889,1889,NR01,NR06,1050,CR,Intercity,12
1890,1890,NR04,NC01,700,ER,Intercity,26
1891,1891,NR07,NC04,1860,ECR,Intercity,28
1892,1892,NC02,NC07,681,ECoR,Intercity,19
1893,1893,NC05,NE02,453,NR,Regional,19
1894,1894,NC08,NE05,876,NCR,Intercity,13
1895,1895,NE03,NE08,961,NER,Intercity,22
1896,1896,NE06,NF03,194,NFR,Regional,25
1897,1897,NF01,NF06,1446,NWR,Intercity,27
1898,1898,NF04,NW01,1887,SCR,Intercity,10
1899,1899,NF07,NW04,603,SECR,Intercity,22
1900,1900,NW02,NW07,1511,SER,Intercity,8
1901,1901,NW05,SC02,2214,SWR,Intercity,17
1902,1902,NW08,SC05,924,SR,Intercity,7
1903,1903,SC03,SC08,572,WCR,Intercity,19
1904,1904,SC06,SE03,2375,WR,Intercity,27
1905,1905,SE01,SE06,827,CR,Intercity,26
1906,1906,SE04,SE01,2218,ER,Intercity,23
1907,1907,SE07,SE04,1649,ECR,Intercity,20
1908,1908,SE02,SE07,1401,ECoR,Intercity,21
1909,1909,SE05,SW02,182,NR,Regional,7
1910,1910,SE08,SW05,90,NCR,Regional,23
1911,1911,SW03,SW08,1909,NER,Intercity,22
1912,1912,SW06,SR03,270,NFR,Regional,8
1913,1913,SR01,SR06,1358,NWR,Intercity,21
1914,1914,SR04,WC01,2205,SCR,Intercity,15
1915,1915,SR07,WC04,2284,SECR,Intercity,18
1916,1916,WC02,WC07,1819,SER,Intercity,26
1917,1917,WC05,WR02,1133,SWR,Intercity,13
1918,1918,WC08,WR05,716,SR,Intercity,28
1919,1919,WR03,WR08,620,WCR,Intercity,15
1920,1920,WR06,CR03,1191,WR,Intercity,18
1921,1921,CR01,CR06,1394,CR,Intercity,5
1922,1922,CR04,ER01,186,ER,Regional,8
1923,1923,CR07,ER04,2324,ECR,Intercity,12
1924,1924,ER02,ER07,1459,ECoR,Intercity,30
1925,1925,ER05,EC02,494,NR,Regional,11
1926,1926,ER08,EC05,1257,NCR,Intercity,15
1927,1927,EC03,EC08,146,NER,Regional,27
1928,1928,EC06,EC03,1241,NFR,Intercity,13
1929,1929,EC01,EC06,910,NWR,Intercity,26
1930,1930,EC04,NR01,1622,SCR,Intercity,8
1931,1931,EC07,NR04,764,SECR,Intercity,8
1932,1932,NR02,NR07,1040,SER,Intercity,5
1933,1933,NR05,NC02,508,SWR,Intercity,8
1934,1934,NR08,NC05,1662,SR,Intercity,20
1935,1935,NC03,NC08,1649,WCR,Intercity,7
1936,1936,NC06,NE03,104,WR,Regional,20
1937,1937,NE01,NE06,115,CR,Regional,20
1938,1938,NE04,NF01,717,ER,Intercity,11
1939,1939,NE07,NF04,94,ECR,Regional,5
1940,1940,NF02,NF07,1601,ECoR,Intercity,9
1941,1941,NF05,NW02,160,NR,Regional,8
1942,1942,NF08,NW05,1948,NCR,Intercity,18
1943,1943,NW03,NW08,380,NER,Regional,29
1944,1944,NW06,SC03,1542,NFR,Intercity,16
1945,1945,SC01,SC06,1953,NWR,Intercity,21
1946,1946,SC04,SE01,709,SCR,Intercity,12
1947,1947,SC07,SE04,2192,SECR,Intercity,7
1948,1948,SE02,SE07,631,SER,Intercity,10
1949,1949,SE05,SE02,890,SWR,Intercity,17
1950,1950,SE08,SE05,1694,SR,Intercity,27
1951,1951,SE03,SE08,757,WCR,Intercity,11
1952,1952,SE06,SW03,1658,WR,Intercity,30
1953,1953,SW01,SW06,1467,CR,Intercity,21
1954,1954,SW04,SR01,1478,ER,Intercity,14
1955,1955,SW07,SR04,376,ECR,Regional,21
1956,1956,SR02,SR07,1692,ECoR,Intercity,23
1957,1957,SR05,WC02,828,NR,Intercity,22
1958,1958,SR08,WC05,1105,NCR,Intercity,27
1959,1959,WC03,WC08,545,NER,Intercity,22
1960,1960,WC06,WR03,1254,NFR,Intercity,5
1961,1961,WR01,WR06,1731,NWR,Intercity,14
1962,1962,WR04,CR01,497,SCR,Regional,28
1963,1963,WR07,CR04,2376,SECR,Intercity,10
1964,1964,CR02,CR07,362,SER,Regional,17
1965,1965,CR05,ER02,1933,SWR,Intercity,18
1966,1966,CR08,ER05,978,SR,Intercity,19
1967,1967,ER03,ER08,230,WCR,Regional,27
1968,1968,ER06,EC03,1629,WR,Intercity,19
1969,1969,EC01,EC06,2376,CR,Intercity,5
1970,1970,EC04,EC01,719,ER,Intercity,11
1971,1971,EC07,EC04,520,ECR,Intercity,21
1972,1972,EC02,EC07,1205,ECoR,Intercity,25
1973,1973,EC05,NR02,1307,NR,Intercity,21
1974,1974,EC08,NR05,1907,NCR,Intercity,24
1975,1975,NR03,NR08,1578,NER,Intercity,11
1976,1976,NR06,NC03,1760,NFR,Intercity,7
1977,1977,NC01,NC06,1004,NWR,Intercity,29
1978,1978,NC04,NE01,1460,SCR,Intercity,19
1979,1979,NC07,NE04,1366,SECR,Intercity,24
1980,1980,NE02,NE07,1896,SER,Intercity,29
1981,1981,NE05,NF02,1425,SWR,Intercity,9
1982,1982,NE08,NF05,631,SR,Intercity,27
1983,1983,NF03,NF08,2256,WCR,Intercity,14
1984,1984,NF06,NW03,643,WR,Intercity,21
1985,1985,NW01,NW06,597,CR,Intercity,15
1986,1986,NW04,SC01,1208,ER,Intercity,10
1987,1987,NW07,SC04,875,ECR,Intercity,27
1988,1988,SC02,SC07,818,ECoR,Intercity,14
1989,1989,SC05,SE02,1410,NR,Intercity,5
1990,1990,SC08,SE05,815,NCR,Intercity,8
1991,1991,SE03,SE08,1031,NER,Intercity,29
1992,1992,SE06,SE03,563,NFR,Intercity,26
1993,1993,SE01,SE06,328,NWR,Regional,22
1994,1994,SE04,SW01,800,SCR,Intercity,25
1995,1995,SE07,SW04,543,SECR,Intercity,21
1996,1996,SW02,SW07,519,SER,Intercity,28
1997,1997,SW05,SR02,1133,SWR,Intercity,7
1998,1998,SW08,SR05,1712,SR,Intercity,6
1999,1999,SR03,SR08,818,WCR,Intercity,23
2000,2000,SR06,WC03,1173,WR,Intercity,30
2001,2001,WC01,WC06,865,CR,Intercity,20
2002,2002,WC04,WR01,1859,ER,Intercity,30
2003,2003,WC07,WR04,1596,ECR,Intercity,15
2004,2004,WR02,WR07,1589,ECoR,Intercity,22
2005,2005,WR05,CR02,550,NR,Intercity,18
2006,2006,WR08,CR05,554,NCR,Intercity,27
2007,2007,CR03,CR08,228,NER,Regional,21
2008,2008,CR06,ER03,1209,NFR,Intercity,16
2009,2009,ER01,ER06,1462,NWR,Intercity,11
2010,2010,ER04,EC01,2119,SCR,Intercity,13
2011,2011,ER07,EC04,836,SECR,Intercity,6
2012,2012,EC02,EC07,827,SER,Intercity,9
2013,2013,EC05,EC02,335,SWR,Regional,18
2014,2014,EC08,EC05,187,SR,Regional,5
2015,2015,EC03,EC08,628,WCR,Intercity,17
2016,2016,EC06,NR03,521,WR,Intercity,6
2017,2017,NR01,NR06,378,CR,Regional,9
2018,2018,NR04,NC01,813,ER,Intercity,22
2019,2019,NR07,NC04,430,ECR,Regional,5
2020,2020,NC02,NC07,2007,ECoR,Intercity,13
2021,2021,NC05,NE02,1951,NR,Intercity,9
2022,2022,NC08,NE05,1375,NCR,Intercity,6
2023,2023,NE03,NE08,1352,NER,Intercity,10
2024,2024,NE06,NF03,1355,NFR,Intercity,7
2025,2025,NF01,NF06,1375,NWR,Intercity,7
2026,2026,NF04,NW01,780,SCR,Intercity,22
2027,2027,NF07,NW04,738,SECR,Intercity,8
2028,2028,NW02,NW07,909,SER,Intercity,29
2029,2029,NW05,SC02,954,SWR,Intercity,17
2030,2030,NW08,SC05,1130,SR,Intercity,15
2031,2031,SC03,SC08,1503,WCR,Intercity,27
2032,2032,SC06,SE03,426,WR,Regional,25
2033,2033,SE01,SE06,2032,CR,Intercity,15
2034,2034,SE04,SE01,1046,ER,Intercity,30
2035,2035,SE07,SE04,267,ECR,Regional,18
2036,2036,SE02,SE07,1045,ECoR,Intercity,23
2037,2037,SE05,SW02,1976,NR,Intercity,30
2038,2038,SE08,SW05,877,NCR,Intercity,23
2039,2039,SW03,SW08,132,NER,Regional,20
2040,2040,SW06,SR03,1572,NFR,Intercity,21
2041,2041,SR01,SR06,616,NWR,Intercity,22
2042,2042,SR04,WC01,132,SCR,Regional,30
2043,2043,SR07,WC04,587,SECR,Intercity,23
2044,2044,WC02,WC07,748,SER,Intercity,12
2045,2045,WC05,WR02,889,SWR,Intercity,5
2046,2046,WC08,WR05,1827,SR,Intercity,25
2047,2047,WR03,WR08,137,WCR,Regional,17
2048,2048,WR06,CR03,1858,WR,Intercity,15
2049,2049,CR01,CR06,1695,CR,Intercity,29
2050,2050,CR04,ER01,1081,ER,Intercity,9
2051,2051,CR07,ER04,1432,ECR,Intercity,5
2052,2052,ER02,ER07,576,ECoR,Intercity,24
2053,2053,ER05,EC02,497,NR,Regional,29
2054,2054,ER08,EC05,589,NCR,Intercity,26
2055,2055,EC03,EC08,2336,NER,Intercity,27
2056,2056,EC06,EC03,172,NFR,Regional,27
2057,2057,EC01,EC06,1734,NWR,Intercity,22
2058,2058,EC04,NR01,820,SCR,Intercity,28
2059,2059,EC07,NR04,827,SECR,Intercity,13
2060,2060,NR02,NR07,1201,SER,Intercity,24
2061,2061,NR05,NC02,196,SWR,Regional,7
2062,2062,NR08,NC05,1179,SR,Intercity,18
2063,2063,NC03,NC08,902,WCR,Intercity,12
2064,2064,NC06,NE03,1447,WR,Intercity,29
2065,2065,NE01,NE06,2349,CR,Intercity,16
2066,2066,NE04,NF01,371,ER,Regional,10
2067,2067,NE07,NF04,794,ECR,Intercity,19
2068,2068,NF02,NF07,1811,ECoR,Intercity,7
2069,2069,NF05,NW02,1567,NR,Intercity,8
2070,2070,NF08,NW05,2022,NCR,Intercity,16
2071,2071,NW03,NW08,2147,NER,Intercity,21
2072,2072,NW06,SC03,89,NFR,Regional,20
2073,2073,SC01,SC06,1114,NWR,Intercity,6
2074,2074,SC04,SE01,87,SCR,Regional,22
2075,2075,SC07,SE04,368,SECR,Regional,6
2076,2076,SE02,SE07,1310,SER,Intercity,26
2077,2077,SE05,SE02,1808,SWR,Intercity,6
2078,2078,SE08,SE05,363,SR,Regional,5
2079,2079,SE03,SE08,334,WCR,Regional,18
2080,2080,SE06,SW03,879,WR,Intercity,25
2081,2081,SW01,SW06,2383,CR,Intercity,24
2082,2082,SW04,SR01,474,ER,Regional,20
2083,2083,SW07,SR04,1567,ECR,Intercity,9
2084,2084,SR02,SR07,2237,ECoR,Intercity,29
2085,2085,SR05,WC02,2167,NR,Intercity,5
2086,2086,SR08,WC05,2313,NCR,Intercity,14
2087,2087,WC03,WC08,1419,NER,Intercity,24
2088,2088,WC06,WR03,167,NFR,Regional,21
2089,2089,WR01,WR06,1229,NWR,Intercity,25
2090,2090,WR04,CR01,309,SCR,Regional,24
2091,2091,WR07,CR04,1934,SECR,Intercity,29
2092,2092,CR02,CR07,90,SER,Regional,18
2093,2093,CR05,ER02,2341,SWR,Intercity,26
2094,2094,CR08,ER05,1021,SR,Intercity,9
2095,2095,ER03,ER08,1458,WCR,Intercity,9
2096,2096,ER06,EC03,329,WR,Regional,6
2097,2097,EC01,EC06,714,CR,Intercity,10
2098,2098,EC04,EC01,789,ER,Intercity,7
2099,2099,EC07,EC04,2079,ECR,Intercity,26
2100,2100,EC02,EC07,547,ECoR,Intercity,17
2101,2101,EC05,NR02,294,NR,Regional,16
2102,2102,EC08,NR05,678,NCR,Intercity,21
2103,2103,NR03,NR08,1442,NER,Intercity,14
2104,2104,NR06,NC03,1061,NFR,Intercity,19
2105,2105,NC01,NC06,2376,NWR,Intercity,5
2106,2106,NC04,NE01,439,SCR,Regional,23
2107,2107,NC07,NE04,674,SECR,Intercity,27
2108,2108,NE02,NE07,2098,SER,Intercity,6
2109,2109,NE05,NF02,1179,SWR,Intercity,7
2110,2110,NE08,NF05,1994,SR,Intercity,8
2111,2111,NF03,NF08,2364,WCR,Intercity,20
2112,2112,NF06,NW03,1749,WR,Intercity,24
2113,2113,NW01,NW06,1845,CR,Intercity,26
2114,2114,NW04,SC01,2367,ER,Intercity,25
2115,2115,NW07,SC04,1896,ECR,Intercity,20
2116,2116,SC02,SC07,1367,ECoR,Intercity,23
2117,2117,SC05,SE02,1796,NR,Intercity,12
2118,2118,SC08,SE05,2081,NCR,Intercity,24
2119,2119,SE03,SE08,2373,NER,Intercity,9
2120,2120,SE06,SE03,640,NFR,Intercity,30
2121,2121,SE01,SE06,1796,NWR,Intercity,6
2122,2122,SE04,SW01,1764,SCR,Intercity,29
2123,2123,SE07,SW04,914,SECR,Intercity,16
2124,2124,SW02,SW07,763,SER,Intercity,21
2125,2125,SW05,SR02,960,SWR,Intercity,9
2126,2126,SW08,SR05,884,SR,Intercity,13
2127,2127,SR03,SR08,391,WCR,Regional,27
2128,2128,SR06,WC03,2209,WR,Intercity,5
2129,2129,WC01,WC06,1227,CR,Intercity,9
2130,2130,WC04,WR01,2084,ER,Intercity,21
2131,2131,WC07,WR04,1317,ECR,Intercity,25
2132,2132,WR02,WR07,2217,ECoR,Intercity,16
2133,2133,WR05,CR02,1434,NR,Intercity,7
2134,2134,WR08,CR05,652,NCR,Intercity,8
2135,2135,CR03,CR08,729,NER,Intercity,28
